"sampleNum","varName","value"
1,"beta[1]",3.03740338581651
2,"beta[1]",3.1828203716637
3,"beta[1]",3.36503200396158
4,"beta[1]",3.47674563777783
5,"beta[1]",3.40293355935473
6,"beta[1]",3.6983689612953
7,"beta[1]",2.92353873633759
8,"beta[1]",3.01282156017602
9,"beta[1]",3.07248643404471
10,"beta[1]",3.77628793039453
11,"beta[1]",3.79548872324343
12,"beta[1]",3.79204987222639
13,"beta[1]",3.79841684767393
14,"beta[1]",3.21065148449166
15,"beta[1]",3.08081718561702
16,"beta[1]",3.3430415384571
17,"beta[1]",3.0454490719446
18,"beta[1]",3.32162811326308
19,"beta[1]",3.21947259833534
20,"beta[1]",3.6172741455316
21,"beta[1]",3.15126847251512
22,"beta[1]",4.11579745888183
23,"beta[1]",4.29189002611332
24,"beta[1]",3.59873964595483
25,"beta[1]",3.27341075909861
26,"beta[1]",3.03645488476277
27,"beta[1]",3.37903356831417
28,"beta[1]",3.34470818041487
29,"beta[1]",3.27090694370465
30,"beta[1]",3.32312101387701
31,"beta[1]",3.37749493244657
32,"beta[1]",3.07223776546334
33,"beta[1]",3.28282260354052
34,"beta[1]",3.0629735460722
35,"beta[1]",3.59594428945146
36,"beta[1]",3.25452000204569
37,"beta[1]",3.19237720757384
38,"beta[1]",3.17916034739198
39,"beta[1]",3.31562716112777
40,"beta[1]",3.34264834006246
41,"beta[1]",3.58783122526015
42,"beta[1]",3.59161236043615
43,"beta[1]",3.58350494570887
44,"beta[1]",3.55325471941054
45,"beta[1]",3.63489920094994
46,"beta[1]",3.45565218886766
47,"beta[1]",3.46082415301521
48,"beta[1]",3.24387533247705
49,"beta[1]",3.25244322174142
50,"beta[1]",3.28095587421413
51,"beta[1]",3.31188295135114
52,"beta[1]",3.01667899662613
53,"beta[1]",3.22626456697795
54,"beta[1]",3.70478991592888
55,"beta[1]",3.36186333082061
56,"beta[1]",3.55522179065324
57,"beta[1]",3.59813937118733
58,"beta[1]",3.02195302084123
59,"beta[1]",3.41392597543853
60,"beta[1]",3.31386668820536
61,"beta[1]",3.51869441496614
62,"beta[1]",3.40296443543314
63,"beta[1]",3.33810500571624
64,"beta[1]",3.48872043589661
65,"beta[1]",2.66094875354072
66,"beta[1]",2.72344876290981
67,"beta[1]",2.91852712833761
68,"beta[1]",2.89381981223349
69,"beta[1]",2.87087243416282
70,"beta[1]",2.9425612335083
71,"beta[1]",2.9767177049881
72,"beta[1]",2.95419455750854
73,"beta[1]",3.4242629398086
74,"beta[1]",3.58366870732144
75,"beta[1]",3.48916443151988
76,"beta[1]",3.00584711360875
77,"beta[1]",3.0045413038708
78,"beta[1]",2.93225245240826
79,"beta[1]",3.00624832543676
80,"beta[1]",3.06154497280767
81,"beta[1]",2.98849161091203
82,"beta[1]",2.86315527335353
83,"beta[1]",2.84133449986087
84,"beta[1]",3.1598925652945
85,"beta[1]",3.1835385742942
86,"beta[1]",3.49479787304052
87,"beta[1]",3.41606550922352
88,"beta[1]",3.04120947244659
89,"beta[1]",2.90951641457746
90,"beta[1]",3.17682282725151
91,"beta[1]",3.29589228413202
92,"beta[1]",3.27314867729706
93,"beta[1]",3.67174030017812
94,"beta[1]",3.22550443027071
95,"beta[1]",3.23371435033542
96,"beta[1]",3.52376705020937
97,"beta[1]",3.57061229565923
98,"beta[1]",2.71527453133039
99,"beta[1]",3.85012348877866
100,"beta[1]",3.88029200755338
101,"beta[1]",4.06781973312079
102,"beta[1]",4.11999230008125
103,"beta[1]",4.19414296831091
104,"beta[1]",2.97292467936908
105,"beta[1]",3.07597345761396
106,"beta[1]",3.28659550245419
107,"beta[1]",3.34768000188292
108,"beta[1]",3.30421378645153
109,"beta[1]",3.3455911580921
110,"beta[1]",3.09557212481375
111,"beta[1]",3.31773665407031
112,"beta[1]",2.96484678293777
113,"beta[1]",2.94562929233495
114,"beta[1]",3.28143679938005
115,"beta[1]",2.98889059736558
116,"beta[1]",3.07556822676978
117,"beta[1]",3.17696267110059
118,"beta[1]",3.34921872645736
119,"beta[1]",2.77611785904929
120,"beta[1]",3.30203716763551
121,"beta[1]",2.74909341143031
122,"beta[1]",2.72740005461187
123,"beta[1]",2.81454513330302
124,"beta[1]",3.14828546065828
125,"beta[1]",3.17218335495205
126,"beta[1]",3.64143785155415
127,"beta[1]",3.27113231529657
128,"beta[1]",3.36568825400274
129,"beta[1]",3.40894009668222
130,"beta[1]",3.39670267260594
131,"beta[1]",3.36172735853589
132,"beta[1]",3.52300812814387
133,"beta[1]",3.52302945639234
134,"beta[1]",3.71063401161168
135,"beta[1]",3.68430575607009
136,"beta[1]",3.71478336561614
137,"beta[1]",3.8000972641909
138,"beta[1]",3.24266038160871
139,"beta[1]",3.35656038714712
140,"beta[1]",3.67823379183378
141,"beta[1]",3.27806708727344
142,"beta[1]",3.19082970336602
143,"beta[1]",3.09332790573569
144,"beta[1]",3.6686608076321
145,"beta[1]",3.28921453181872
146,"beta[1]",3.5098478232461
147,"beta[1]",3.21935859696233
148,"beta[1]",3.04137766552338
149,"beta[1]",2.81977710320349
150,"beta[1]",2.83614425282014
151,"beta[1]",3.74331975164586
152,"beta[1]",3.72122687991055
153,"beta[1]",3.70764620360331
154,"beta[1]",3.49839011596604
155,"beta[1]",3.16526217265231
156,"beta[1]",2.91164903556596
