"sampleNum","varName","value"
1,"sigma",25.9034374509847
2,"sigma",27.4771663602704
3,"sigma",27.4877269396184
4,"sigma",24.469213886688
5,"sigma",25.234028505714
6,"sigma",25.5328257941999
7,"sigma",23.7810512334854
8,"sigma",22.4096162038317
9,"sigma",23.3172152717332
10,"sigma",22.9376061704067
11,"sigma",23.7336941743146
12,"sigma",23.9003721678396
13,"sigma",23.3946506367145
14,"sigma",23.8115772829281
15,"sigma",28.901306785487
16,"sigma",20.9130473364477
17,"sigma",22.0724357246121
18,"sigma",24.6068416751589
19,"sigma",24.8917070405133
20,"sigma",24.7224307046019
21,"sigma",23.0253217285115
22,"sigma",24.8208136866485
23,"sigma",23.3355668362366
24,"sigma",24.4275641840748
25,"sigma",24.3095937498089
26,"sigma",24.0512731909478
27,"sigma",23.9176844808034
28,"sigma",22.135794296893
29,"sigma",27.7221033789229
30,"sigma",23.0022652966569
31,"sigma",25.7387138919256
32,"sigma",21.8778267970761
33,"sigma",25.3175453542035
34,"sigma",24.0785356878777
35,"sigma",24.1064544316122
36,"sigma",25.3453074233121
37,"sigma",21.6841325511755
38,"sigma",25.8795784511598
39,"sigma",28.7911497578633
40,"sigma",18.8725222405516
41,"sigma",26.1476106534792
42,"sigma",27.3125021922458
43,"sigma",24.2723859635184
44,"sigma",22.7232154980848
45,"sigma",24.5267132618377
46,"sigma",21.5495126818725
47,"sigma",25.9862165263816
48,"sigma",21.1417808501178
49,"sigma",27.5322177203503
50,"sigma",22.8974124597308
51,"sigma",23.5498978768518
52,"sigma",22.1944377905892
53,"sigma",22.1432348553261
54,"sigma",24.9986493011447
55,"sigma",24.0701709125949
56,"sigma",23.5659774642935
57,"sigma",21.5340004275589
58,"sigma",21.1806102261023
59,"sigma",22.4046528539543
60,"sigma",23.8633725539759
61,"sigma",22.5866255065151
62,"sigma",25.8714574499577
63,"sigma",27.3363643298048
64,"sigma",22.0244763660062
65,"sigma",22.9025029254713
66,"sigma",25.5543368050098
67,"sigma",24.183668046178
68,"sigma",24.351684291107
69,"sigma",22.6189120904564
70,"sigma",24.9149664951806
71,"sigma",25.8747402063865
72,"sigma",21.4405874069217
73,"sigma",20.1560474650482
74,"sigma",20.2660206899017
75,"sigma",27.5197475875446
76,"sigma",24.1512650628427
77,"sigma",22.375822984067
78,"sigma",25.7304595558583
79,"sigma",23.5604027590279
80,"sigma",24.2755582157785
81,"sigma",23.2300378493556
82,"sigma",24.5932272818615
83,"sigma",22.7944113204422
84,"sigma",24.1716165640341
85,"sigma",23.1865272038551
86,"sigma",21.2439219732496
87,"sigma",25.7490146275667
88,"sigma",20.7146964845395
89,"sigma",26.6505627211619
90,"sigma",21.2798685423469
91,"sigma",25.627030655749
92,"sigma",21.9429360760534
93,"sigma",22.6570707820191
94,"sigma",21.2182143774516
95,"sigma",24.2697724310404
96,"sigma",23.2903223383011
97,"sigma",23.0737922103605
98,"sigma",21.7696446910345
99,"sigma",22.094872188929
100,"sigma",23.9948281062201
101,"sigma",25.3708784602331
102,"sigma",23.8782453596501
103,"sigma",23.7774030253789
104,"sigma",20.1532072492645
105,"sigma",21.9084217463397
106,"sigma",24.6511449699743
107,"sigma",21.3573472702882
108,"sigma",21.6370000767511
109,"sigma",25.584445268085
110,"sigma",21.9233412443359
111,"sigma",21.7294165233138
112,"sigma",23.5081887438312
113,"sigma",23.4819716238756
114,"sigma",23.3545744708052
115,"sigma",22.5799632528644
116,"sigma",23.6668022901702
117,"sigma",21.632817048493
118,"sigma",25.3261118063501
119,"sigma",21.9324724095916
120,"sigma",24.8984182053524
121,"sigma",23.7972217047073
122,"sigma",24.6182424946815
123,"sigma",22.938262668135
124,"sigma",24.2817060509589
125,"sigma",24.2244627760897
126,"sigma",23.3884335130548
127,"sigma",22.3502597104612
128,"sigma",24.3177497448888
129,"sigma",23.9603876634688
130,"sigma",23.7892308877686
131,"sigma",23.185017227748
132,"sigma",23.4381861695727
133,"sigma",22.4766976315599
134,"sigma",23.0704221209699
135,"sigma",21.9700996518804
136,"sigma",24.8931348942437
137,"sigma",21.1117571782979
138,"sigma",24.521767694048
139,"sigma",22.5376098020227
140,"sigma",25.9231620396841
141,"sigma",20.2869653938223
142,"sigma",20.5056090182679
143,"sigma",27.6806341821095
144,"sigma",26.4992142726309
145,"sigma",20.5443635313028
146,"sigma",21.1801796229994
147,"sigma",26.2679508176659
148,"sigma",22.2348990748352
149,"sigma",23.2327657179214
150,"sigma",29.3601554097353
151,"sigma",20.3574742841469
152,"sigma",22.3391807174546
153,"sigma",23.9292122287202
154,"sigma",24.4283249542433
155,"sigma",22.1743003680652
156,"sigma",21.8607682965094
157,"sigma",29.6896599623422
158,"sigma",29.3409237500507
159,"sigma",23.1514012464312
160,"sigma",23.8445309636301
161,"sigma",25.376322953834
162,"sigma",22.2580088630176
163,"sigma",24.7936711671706
164,"sigma",24.1113071948174
165,"sigma",22.9299806989118
166,"sigma",22.0962509632896
167,"sigma",23.7093703822197
168,"sigma",22.5240102801656
169,"sigma",24.034261663624
170,"sigma",20.362992703232
171,"sigma",24.3969575829184
172,"sigma",23.2758974981924
173,"sigma",25.2413445239536
174,"sigma",23.0543700371511
175,"sigma",19.8395301026561
176,"sigma",22.3893978469585
177,"sigma",23.8410288928808
178,"sigma",23.0217931161419
179,"sigma",24.8197703706386
180,"sigma",23.5031432887401
181,"sigma",23.8260354621862
182,"sigma",24.4382350270372
183,"sigma",23.9528228593835
184,"sigma",23.5148468051633
185,"sigma",21.0824082981675
186,"sigma",23.1863659523371
187,"sigma",23.4424559724056
188,"sigma",23.8705135354064
189,"sigma",23.1486336194141
190,"sigma",26.0686098355206
191,"sigma",22.2497800388887
192,"sigma",24.4849581690263
193,"sigma",22.2248507901708
194,"sigma",21.9293917396182
195,"sigma",26.0255308234514
196,"sigma",23.0406304688932
197,"sigma",25.2527631121184
198,"sigma",23.7407562918749
199,"sigma",26.3644489348531
200,"sigma",27.6650771830025
201,"sigma",21.9599609782416
202,"sigma",21.6506793045986
