"observation","x1","x2","x3","x4","x5","y"
1,2.32397466475577,-1.35477144284442,1.12905204501723,-0.483049456258164,0.93825245034466,1.57672402542128
2,0.216977104874847,1.80394063407672,0.368031578200944,-2.21634416326621,-0.547360678210983,13.6573750570918
3,0.418192678324387,0.128859761685366,0.177661500892589,-0.0694296892165136,-0.129369589381102,1.62668279805135
4,-0.190992825599111,-0.328694800579778,-0.0895973920305474,0.987767726732567,1.14413649212148,-2.73637271210104
5,-0.314838396617487,0.643522366303203,-0.438017498756785,0.278192413097991,1.48149507890797,3.68778176189462
6,-0.647858122031647,0.0146624550587126,-0.722458338913594,-1.12679925839168,-3.33764450615385,1.4770906094981
7,-0.756703387124526,0.207937665753228,-0.203746197440472,0.730277840054677,0.0500608587554843,6.59564954903688
8,1.22775750067138,1.38074907924374,1.17127934164544,-0.888479386192351,0.160366304574078,8.9552579074143
9,-0.1779566656765,2.1130802721394,-0.391778896933244,0.356650533864017,-0.695466809549579,6.74659420600344
10,0.0312749716614883,0.505982063495278,-1.27075912856347,0.460771359414268,0.574423319154877,-2.15697553729659
11,-1.13662800551025,1.37570523280203,1.55447962204701,0.346829848626714,-0.134704251857467,5.62370439976625
12,-0.988575327697984,-0.667284903973921,-0.359049943276529,0.875995195383675,0.999167747326258,-1.28237227357265
13,-0.311487557007357,-0.600468031766948,-0.109383149688977,-1.50838373878552,0.174365064175329,0.0401703711851784
14,-1.29654042368262,-0.557475908693522,-0.368751905718946,-0.392319350453468,0.897758838782865,4.68361453117149
15,-0.94569102577549,0.306820791489076,0.939385471963007,-0.789241765496341,-0.725844342274638,11.1100274853105
16,0.183921629161449,-0.108450934819149,0.904223243196813,-0.647642196782375,0.938862255643473,1.51262882001833
17,-0.2920561321823,0.508826199965841,1.5860559133991,1.07015053328576,-1.38278034840231,4.47340478622687
18,0.130639031098926,-0.771217377051086,-0.646757626708933,1.30311583589849,1.08166675020936,-3.58387488040579
19,0.105162956651216,-1.95283910654254,2.19688672449325,-1.06597751456356,0.0594036641276867,-3.52157914767264
20,0.517127715520945,0.640667076187873,0.113128236467222,0.00522358468345207,-0.231002336773195,1.1284575211704
21,-0.0687605240651436,-1.35333972186143,-0.6659032588306,0.224529944910191,0.734304717257118,-5.22970704604254
22,0.0659214775806681,1.91315145441135,0.302995402243504,0.198297520223947,0.0939041798847036,12.3371257974513
23,1.83103251135952,0.421088723035831,-1.78993420208934,2.43008682975429,-0.282457012893738,-7.57045712383806
24,-0.650812516702393,-0.0402476492906878,1.0605401362242,-2.14461622888407,-0.154572960361512,11.0523239162401
25,-0.895101289751131,1.19684734666689,-0.149359185832499,1.08683546957154,-0.709147726195082,5.14582494996165
26,-1.5595203532183,0.408864975295051,-1.38195886326177,0.9239988742991,1.06655019493765,-3.54865126119705
27,0.35036932645005,1.00134929170949,-1.62276598953296,-1.11859773804635,1.06939794078321,15.0036170439565
28,0.419068917014044,0.018620937934294,-1.82370225663023,0.941212376086978,-1.22196394957205,1.01018501308539
29,-0.295122432125856,-0.509980382624583,-0.34806567388594,-1.16319564569422,-0.155664804319104,3.09455242763536
30,-1.52427752457095,0.578136171714939,-1.82264173272428,0.851476583492485,0.5305453054188,-1.89665126438894
31,1.87062664005533,-0.568758646104164,1.62214735159214,-1.17480008593519,0.249085051184123,5.58123183806353
32,0.897034939457257,0.312631316579208,0.505395837377202,0.335285927899065,-0.364797265111389,-8.70856535624837
33,-0.353995714310797,0.10396835147479,0.636935713778586,-0.124438632106392,0.188677503814203,13.8489543855707
34,0.586642709844623,0.497734207137698,1.26512031760876,-1.38954336980567,0.783078600684541,12.2371304857827
35,-1.01518247941969,0.209402244600443,1.91582412295271,1.60256036309239,-2.14069913886528,-10.275736070646
36,2.36738280058402,-0.753015690798238,1.15598992096198,0.598149671900309,0.422124454769895,-6.5950171461423
37,-0.401164294828079,-1.07154071543105,0.432728470444437,0.686773549397313,-1.01011777407577,-1.91596885361688
38,1.270899915988,0.712827688976748,1.67107252551588,0.574925444776565,0.671415445711222,3.45230247387899
39,0.0795195413392892,0.88229620702385,-1.10029600120054,-0.127542995519255,2.5965428843227,-0.18812614654872
40,-0.626564029377926,0.244263532472992,-1.57093393126906,-0.690503926805974,-0.909207381062673,4.06527103037005
41,-0.598865815759483,-1.39146938826566,-1.33528608222558,1.48837243346601,0.54041407421853,-1.07925394248332
42,-1.67067837127038,-2.12849935954889,1.35653833073782,0.337419020773918,0.36129164685053,-2.52536792333327
43,1.49014313285449,0.5538208400815,-0.11434893412161,1.1215616441053,0.741630111356842,-2.76663617996985
44,-0.525674104496963,-0.0425516566643335,0.937754601708137,0.684449182731801,-0.291252962368976,-3.53707541491255
45,0.358770289979044,0.400283907779275,-0.210847117044249,-1.21265849312224,1.88058413207844,3.8131950663577
46,-0.28952628049199,-0.341616180338704,0.447988125644606,-0.0408933591500062,-1.81662990884285,-0.591855027478112
47,-1.02076755736827,0.45346782744792,-0.566636474860897,1.07529792178033,0.632259328609654,-2.41710978032051
48,-0.0859316903372676,-0.373890864839578,0.769425471770457,-0.25489204420891,0.0169042164556374,-1.10075698652308
49,-1.6996856268168,-0.258806525041718,-0.313494526598637,-0.665379265163542,1.05770379128385,5.04820698134158
50,-0.0733521950019247,-1.73467376404619,-0.783481004690183,-1.59720036239032,-0.429174541073747,1.97882006294288
51,-0.643431373562802,0.0170463715560772,1.87105616526409,1.29829070848671,0.857011770980208,-5.87019545615237
52,-0.44489984703791,1.18295075563099,0.428378945561535,-1.71011946149496,1.13826674044214,15.1204508176181
53,-0.788006661099241,0.719400889893762,-0.654755746733233,-0.516109696086118,-0.438688607190004,3.65040454554762
54,1.57435609627244,0.189895803562679,-0.638571307212632,-0.458115320375463,0.483854794702704,-1.1353534148153
55,0.297947989232484,0.583960905571951,-0.745494736048802,-0.25290240845402,1.3192514090402,6.61435595607575
56,1.34527395182416,2.01125131924407,0.400493306728382,-0.903687629043888,1.71983617045569,13.2753924746936
57,0.580694822675737,-0.665733186202703,-1.43712289718074,-1.10345684077232,0.812027792024025,1.66412626618384
58,0.424320134397757,0.00269497435032803,0.252441383622697,-0.637017356920944,-0.556617313564691,1.36531085021206
59,-0.858952661462071,-0.86326728893014,1.04449263696117,-0.358139402409435,0.94364983530221,0.957894816850118
60,1.57390735774165,-1.9804579673346,1.64072881026683,0.871815870192754,1.93174478038232,-3.1758186215589
61,-0.154212610611002,0.365714198563721,-0.423964193467036,-0.768828057698083,-1.11558017983967,6.15328234667956
62,-1.16356823202601,-1.49033146012468,-0.389258503572554,1.64112025943571,-0.286304905993221,-5.05139984406683
63,-0.254599398970199,-1.24908755236125,-1.67950439897351,-0.135002579250454,1.93796002189741,1.48653108262194
64,0.239223632020913,0.411891411792238,-0.512028955480769,0.620583682965983,1.66783226416236,2.72356245729433
65,-1.09025373120027,0.554564444223941,0.904690793748046,-1.40326288718865,0.196185061012391,4.18134976658676
66,-0.430368872847245,-0.322896043723894,1.04550817152813,0.478660261327879,1.43651174857169,-3.2269200795276
67,-0.660806114878531,0.165285247514708,-1.78018390929486,0.419616156133621,0.830323248087028,3.83672930607996
68,-1.0681735248507,-0.2560463372987,0.360247379992464,-1.84587973008144,-1.160459302551,6.4136395728465
69,-0.509726048690117,-0.943489609784138,1.80279166833335,0.233162132464655,-0.556443719095447,1.02072653426956
70,-2.07047369563011,-0.496140436252084,0.262947270428903,1.00580736325569,0.0836801029062125,2.59785325335171
71,-0.380009149964216,0.0792095682937211,-0.83223989182425,0.438740765307151,-2.19706432984044,-0.0279157689212589
72,-0.677870693758643,-0.841974181791974,0.820770478487884,0.843202924860238,0.218128730796745,-7.52644263565957
73,0.322216568418827,0.372304422084949,-1.38062114962491,0.509784675309343,-0.0162499679915479,12.9773955581212
74,0.961089116517613,-2.61177278980351,1.07762713563381,-1.66262189590719,-0.0110118226434324,7.40308731716447
75,-0.0313891737518259,-0.379456410252557,-0.288392225172324,0.477587196630179,-0.0294432548572619,-5.89508140659982
76,0.366598197893194,-1.29008758069806,-1.51740773621953,1.35778785179753,0.161656280683717,-6.43504557591654
77,1.78068249295261,-0.103560982736833,0.641951659640783,0.651440823744958,-1.28025666554284,-1.27751378930474
78,1.55902825424079,-0.634253971282914,0.449231199632851,-0.0612463264683545,0.792207095793833,-9.93386924376967
79,1.09612722935626,0.849882922093634,-1.01319391189465,1.00621370198985,0.00251841630143656,-2.32317953451286
80,-0.925414873805424,-1.35934351053127,1.14509565461317,-0.202655432081545,0.858147414408181,-2.27669911860311
81,1.31358277638652,-1.27470631712407,-0.281569452083464,1.07572444354338,-1.17127565414946,-5.89536832522521
82,-0.154953450975968,-0.390561778374352,-0.857546453052829,-0.976885430030838,-0.304446349784317,4.23265098430391
83,-2.00447275007933,-0.305168288013643,-1.31831842761874,-1.19640259209468,-2.45412873763594,9.27660346682149
84,-0.880725492456566,2.30931593914759,0.983270677821877,-1.43885004657356,-2.15391001523597,4.64307075911146
85,0.676459047179575,-1.3812094593085,2.82102125119484,1.50149096727521,1.03454575234536,-12.4525861421703
86,0.12738325744169,-0.153503312382614,0.23801798282173,-0.157454990370361,-0.767351177645529,1.22134320607749
87,0.739717561143458,0.726437390139071,0.97032705189558,0.339924344020876,0.29150358239079,0.392089710639365
88,0.950498817604494,0.865639928029643,-1.67084753707391,0.969276432953406,0.879312473394648,1.50658458994548
89,-0.100413300514826,-0.879800249130881,1.37368531214161,-0.991529898997433,-0.500103896987134,4.96968350218121
90,1.19043966223527,-0.639622763811439,0.755778184783482,-1.04712690226611,0.140770039486724,0.919896557449396
91,0.393194356432716,-0.115830630031003,2.34618217309214,0.879874053677226,-1.30633219718725,-2.44774661536305
92,-1.09753391922944,-0.338491732751825,-0.26588615883357,-0.12594035133187,-0.0432648802492996,1.90434265802446
93,1.47133538580596,0.208697002150125,-0.15173289634102,-1.29111513293032,-1.46152586559201,-1.19838494120214
94,0.965221000521352,0.160136774635954,0.153170119762299,0.187024537824959,-0.301056266586594,-2.79186737183706
95,0.475440535706559,0.635921493965787,0.364225578328904,-0.420430222800563,0.606436392871817,-1.49110810345376
96,0.382231181880949,-0.655791483181049,0.386999677691793,-0.845470117019903,-0.721519276972144,0.747314150331332
97,0.992072232383419,-0.54092143245156,0.0483434048990141,0.308777579139304,-0.0429770879373747,-1.47082326224198
98,1.30554268387029,-0.461182142051054,-0.231924889612032,0.243284866357056,1.00696966978812,-8.91078766686467
99,-0.26035506111566,-0.145151280909397,0.215546573243561,-0.226842588762051,-0.602721354063618,0.818215670005445
100,1.24370555946755,0.973918201302295,0.217858291869429,-1.57662856297455,0.0224524205661848,3.95752758004351
101,-0.775689396962604,0.369584654029183,-0.915146097027728,-0.102849217850273,0.0131402767087539,2.5227388404535
102,-0.123550435136696,-0.186890261631755,-1.26268116621666,0.0204859490028845,0.719101323502254,-3.58572663564356
103,0.166493163987485,-0.252308814325379,-0.188193564014726,1.56346080359994,-1.11087764640272,-7.44594793590029
104,0.559726317394708,1.23883644386388,-0.740123506132919,1.11967450686441,1.26085562448701,-3.53550341430853
105,0.0746539188514303,-2.11683681523993,2.70753781962378,0.727533707548792,0.234967973155772,-11.0526120843791
106,1.08783924603879,-1.40331796997957,-0.962656117597879,-2.81287099701244,-0.195422876853954,14.5193568733202
107,1.05913464855944,-0.751115402799069,0.0615271383142913,0.0325380075300872,-0.167470854289919,0.820138946125481
108,-0.0373198299176354,0.257809979676551,-0.782572649150519,-1.63392006097513,1.0875346957564,10.6476257878337
109,-0.8367843548598,0.0801580559275126,-0.902567978593709,-0.287100204231268,-0.529800764377657,5.73599005923745
110,-0.413859380311982,0.554468110262714,0.315663355124228,-0.267299571134151,-1.05963079158066,9.73356748360814
111,0.571678852361113,1.70600383202713,-0.301482176500429,-0.784718281157429,-0.551893854556866,9.12574811447528
112,-0.0107365233981739,1.61248493830156,-0.242238890660644,-1.67416376563653,0.983279249835404,5.61356055631255
113,-0.065289560918437,-0.456255783079233,-1.091555752869,-0.178224669128842,0.157791764978677,3.32031383076106
114,0.968753261681665,-0.404324478951418,1.22046208255627,-0.669937091277213,1.41798960471146,6.61948740690283
115,-0.987846428740318,0.307136807297639,0.628505746336272,1.9661340927335,-0.373091317965118,-4.38027457415535
116,-1.50718286278592,0.321272636435927,-0.538795918754093,-0.0148685800375775,-0.843666614074977,3.89333762643718
117,-2.50629515477726,-0.330785902733473,1.14774585904699,0.254090113567874,-1.33533024428451,3.79127806642731
118,0.0854661644236058,-1.12920450737714,0.677148960099829,-1.0835831775755,1.16007191573287,0.449922427026805
119,-0.24712874069644,0.522972933998437,0.098813418250604,-1.40493109641284,1.20111239098166,10.5447071741236
120,1.30611276752879,0.3461848216873,-1.30770667041195,0.984538251244214,0.747710586780236,-0.452517878689621
121,0.521884799803754,2.30594857920406,0.811195820905361,0.361613649138851,-0.149563963355793,0.78625534547449
122,-0.432808586165363,-1.0707761363792,-2.06540580932594,-0.120947097482861,0.326546911206772,3.86971382328126
123,-1.22767774441893,-0.924464756038826,0.412681587688798,-2.40115892367287,-1.02294494145379,5.57602602536211
124,0.477626127895774,-0.0563953053744278,-0.221185176126425,-0.0592075116229129,-1.07202720217059,0.228488561679158
125,1.3004633713126,1.36495344930195,1.27382910724083,-1.20228054040346,-0.166115049871038,7.18022785331554
126,-1.05833635193188,1.40061309301835,1.70440036542769,-0.114081674699183,0.223169493302566,-4.12487546314886
127,-0.474270543496771,-1.70263789898646,-0.917817303120158,0.43822753946456,-0.860221938780315,-1.30577782677345
128,0.29158449047589,0.676724627854397,-1.50025217242335,0.432276543029648,-1.14672990671286,2.16517727165811
129,0.414858219136303,-0.143703384250932,0.805209276140683,1.68427020355392,-0.192290874210895,-7.88095095914235
130,-0.929502709465552,0.271079982249581,0.356688556763917,0.24553981289824,-0.536306750795428,-0.728304709925145
131,-0.916461014893023,0.496124218321996,-0.754133938133437,-1.36744781199758,-1.23832393545572,12.8057437650732
132,-1.6830985423482,0.832992364311954,-0.558264038156023,-0.0320152500001259,0.592967843229554,9.50471987972826
133,1.873838871478,0.0119727609807439,-0.342354887608932,0.506527326537522,-1.56856032443065,-0.475744901623277
134,0.647506708621387,-1.36713500431861,0.5026781000491,1.59887204523733,-0.548136458753849,-3.43274013897537
